0	0.06287500262260437
1	0.06812500208616257
2	0.06825000047683716
3	0.06437499821186066
4	0.0651250034570694
5	0.06412500143051147
6	0.06987500190734863
7	0.07787500321865082
8	0.09262499958276749
9	0.11262500286102295
10	0.12849999964237213
11	0.1497499942779541
12	0.15800000727176666
13	0.17112499475479126
14	0.16362500190734863
15	0.1875
16	0.1887499988079071
17	0.2006250023841858
18	0.21549999713897705
19	0.21837499737739563
20	0.2280000001192093
21	0.23937499523162842
22	0.2526249885559082
23	0.2632499933242798
24	0.27175000309944153
25	0.2815000116825104
26	0.2797499895095825
27	0.3006249964237213
28	0.2980000078678131
29	0.3071250021457672
30	0.3127500116825104
31	0.32225000858306885
32	0.32912498712539673
33	0.3333750069141388
34	0.33500000834465027
35	0.34687501192092896
36	0.34150001406669617
37	0.35087499022483826
38	0.3578749895095825
39	0.36137500405311584
40	0.3623749911785126
41	0.3686249852180481
42	0.3798750042915344
43	0.3799999952316284
44	0.3790000081062317
45	0.38337498903274536
46	0.39137500524520874
47	0.39125001430511475
48	0.3981249928474426
49	0.4009999930858612
50	0.40012499690055847
51	0.40812501311302185
52	0.41200000047683716
53	0.4074999988079071
54	0.41237500309944153
55	0.4253750145435333
56	0.41624999046325684
57	0.42925000190734863
58	0.42912501096725464
59	0.4333750009536743
60	0.43662500381469727
61	0.43950000405311584
62	0.43687498569488525
63	0.4388749897480011
64	0.4437499940395355
65	0.44600000977516174
66	0.4503749907016754
67	0.45087501406669617
68	0.45362499356269836
69	0.4568749964237213
70	0.46000000834465027
71	0.4623749852180481
72	0.45899999141693115
73	0.46912500262260437
74	0.47200000286102295
75	0.4676249921321869
76	0.47712498903274536
77	0.46924999356269836
78	0.46875
79	0.47737500071525574
80	0.47999998927116394
81	0.4818750023841858
82	0.4793750047683716
83	0.4831250011920929
84	0.4893749952316284
85	0.4873749911785126
86	0.48899999260902405
87	0.49175000190734863
88	0.49537500739097595
89	0.4951249957084656
90	0.4945000112056732
91	0.5055000185966492
92	0.49787500500679016
93	0.4984999895095825
94	0.5052499771118164
95	0.5024999976158142
96	0.4973750114440918
97	0.5090000033378601
98	0.5012500286102295
99	0.5041249990463257
100	0.5087500214576721
101	0.5038750171661377
102	0.5061249732971191
103	0.5116249918937683
104	0.5097500085830688
105	0.5107499957084656
106	0.5047500133514404
107	0.5103750228881836
108	0.5195000171661377
109	0.5122500061988831
110	0.5208749771118164
111	0.518875002861023
112	0.5264999866485596
113	0.5196250081062317
114	0.5230000019073486
115	0.5286250114440918
116	0.5220000147819519
117	0.5262500047683716
118	0.5257499814033508
119	0.5302500128746033
120	0.528124988079071
121	0.5223749876022339
122	0.5218750238418579
123	0.5228750109672546
124	0.5263749957084656
125	0.531000018119812
126	0.5306249856948853
127	0.5368750095367432
128	0.5289999842643738
129	0.5295000076293945
130	0.5298749804496765
131	0.5339999794960022
132	0.5321249961853027
133	0.5298749804496765
134	0.5338749885559082
135	0.5339999794960022
136	0.5410000085830688
137	0.5328750014305115
138	0.5382500290870667
139	0.5408750176429749
140	0.5435000061988831
141	0.5357499718666077
142	0.5425000190734863
143	0.5428749918937683
144	0.5383750200271606
145	0.5335000157356262
146	0.5413749814033508
147	0.5367500185966492
148	0.546875
149	0.5422499775886536
150	0.5397499799728394
151	0.5408750176429749
152	0.5414999723434448
153	0.5512499809265137
154	0.5461249947547913
155	0.5513749718666077
156	0.543749988079071
157	0.5450000166893005
158	0.5504999756813049
159	0.5444999933242798
160	0.5412499904632568
161	0.5482500195503235
162	0.5457500219345093
163	0.543624997138977
164	0.5511249899864197
165	0.5529999732971191
166	0.5506250262260437
167	0.5483750104904175
168	0.5551249980926514
169	0.5528749823570251
170	0.5528749823570251
171	0.5531250238418579
172	0.550000011920929
173	0.5503749847412109
174	0.5563750267028809
175	0.5503749847412109
176	0.5532500147819519
177	0.5511249899864197
178	0.5569999814033508
179	0.5557500123977661
180	0.5546249747276306
181	0.5571249723434448
182	0.5565000176429749
183	0.5625
184	0.5542500019073486
185	0.5515000224113464
186	0.5581250190734863
187	0.559374988079071
188	0.5581250190734863
189	0.5554999709129333
190	0.5582500100135803
191	0.559374988079071
192	0.5612499713897705
193	0.5533750057220459
194	0.5538750290870667
195	0.5625
196	0.5613750219345093
197	0.5618749856948853
198	0.5566250085830688
199	0.5611249804496765
200	0.5648750066757202
201	0.5596250295639038
202	0.5625
203	0.5634999871253967
204	0.562624990940094
205	0.5537499785423279
206	0.5603749752044678
207	0.5683749914169312
208	0.5647500157356262
209	0.5637500286102295
210	0.5709999799728394
211	0.5677499771118164
212	0.5651249885559082
213	0.5642499923706055
214	0.5646250247955322
215	0.5703750252723694
216	0.5646250247955322
217	0.5659999847412109
218	0.5619999766349792
219	0.565500020980835
220	0.5701249837875366
221	0.5677499771118164
222	0.5693749785423279
